Media ID,Comment ID,Username,Comment Text,Comment Created At
3370813240240239958,17885781638985265,mhmad__s_abuhassira,ألف مبارك حبيبنا تتربى بعزك ودلالك ان شاءالله ❤️,2024-05-19 11:23:09+00:00
3370813240240239958,17904044384976468,jsaaaa60,❤️❤️,2024-05-19 10:46:52+00:00
3370813240240239958,17908544210955805,belalalbaradei,الف مبارك تتربى بعزك,2024-05-19 10:35:52+00:00
3370813240240239958,17897356334995460,sugar_7737,مبااااااارك يارب جيتها بشارة نصر,2024-05-19 09:34:44+00:00
3370813240240239958,17998059281616949,diaa_abo_dayya,الف الف مبارك ياحبيب تتربى بعزك ودلالك يارب,2024-05-19 09:24:34+00:00
3370813240240239958,17892734349009006,tribektidvm,Baralallahu 💖,2024-05-19 08:44:02+00:00
3370813240240239958,17956005854783377,hamdanaa1883,مبارك لكم اخي الكريم الله يحفظها ويرزقك برها وتكون من حفظة كتاب الله,2024-05-19 08:03:08+00:00
3370813240240239958,18021573404186405,moh_jabr2000,الف الف مبارك حبيبي,2024-05-19 07:30:55+00:00
3370813240240239958,18148890721312893,bilalmedia,الف مبارك حبيبي,2024-05-19 07:24:27+00:00
3351844401574332754,18037528525894095,_wateryn_,"WATER OC POWER, LET'S GOII",2024-04-24 10:44:05+00:00
3351844401574332754,18016744706331294,artofdoveee,"@aoie.yu THANK YOUUU AND YEAH, I THINK THERE'S NO TURNING BACK",2024-04-23 05:27:12+00:00
3351844401574332754,18007894826196114,aoie.yu,I LOVE HERRRRR SO GLAD UR JOINING THE MHA BRAINROT AAKSJS♥️♥️,2024-04-22 23:35:44+00:00
3351844401574332754,18426924604036018,artofdoveee,@alexisuau THANK YOUU🥹❤️❤️,2024-04-22 23:29:27+00:00
3351844401574332754,18036097852851216,the_hamilart_owo,@artofdoveee AHHH 🥺💖💖,2024-04-22 22:32:12+00:00
3351844401574332754,18016204187254664,octopamm,Oww I love her 😍,2024-04-22 19:27:46+00:00
3351844401574332754,18047569417587827,artofdoveee,@the_hamilart_owo YOU'RE BEAUTIFUL 🗣💙💙,2024-04-22 19:27:14+00:00
3351844401574332754,18183535555291021,artofdoveee,@fabilous97 THANK YOU SIS🗣❣️❣️,2024-04-22 19:26:54+00:00
3351844401574332754,18431496262051519,artofdoveee,@weetlebeetle Aaa thank youuuu you're so sweet 🥹❣️,2024-04-22 19:26:42+00:00
3351844401574332754,18003934565277402,alexisuau,SHE LOOKS SO BEAUTIFUL AND DELICATED I LOVE IT😭😭💗💚💞💗💚,2024-04-22 18:56:41+00:00
3351844401574332754,18346213819129805,artofdoveee,@atsuko__nakamura Aww thank youu🥺❣️,2024-04-22 16:51:14+00:00
3351844401574332754,18123755035353792,weetlebeetle,What a darling!!!!! Her outfits and design are so so beautiful!!,2024-04-22 15:58:59+00:00
